images_image,images_label,next,fileName,type1,type2,flip?
"https://dkstatics-public.digikala.com/digikala-products/2447177.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری ایفرش کد 34854,178,5339.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/2242878.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه و نیم متری ایفرش کد 35385,178,5340.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/2254791.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف ذرع و چارک کد 49702001,178,5341.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/2720397.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری گالری مدرن کد 3004,178,5342.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/2728331.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم کد P112,178,5343.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/796653.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 112001,178,5344.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/1008674.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری کد 112013,178,5345.jpg,2,t,
"https://dkstatics-public.digikala.com/digikala-products/385545.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 112015,178,5346.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/657980.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 116023,178,5347.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/907844.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری کد 116026,178,5348.jpg,2,g,
"https://dkstatics-public.digikala.com/digikala-products/364786.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری کد 116029,178,5349.jpg,2,g,
"https://dkstatics-public.digikala.com/digikala-products/709525.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو و نیم متری کد 116071,178,5350.jpg,2,h,
"https://dkstatics-public.digikala.com/digikala-products/729957.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری کد 2493,178,5351.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/73531.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 2564,178,5352.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/364781.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت پنج متری کد 2574,178,5353.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/70397.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری کد 2590,178,5354.jpg,1,k,
"https://dkstatics-public.digikala.com/digikala-products/318747.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 127628,178,5355.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/1001933.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت پنج متری کد 135752,178,5356.jpg,1,k,
"https://dkstatics-public.digikala.com/digikala-products/1229582.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری کد 116087,178,5357.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/508316.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد 101793,178,5358.jpg,4,m,
"https://dkstatics-public.digikala.com/digikala-products/1386890.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت درغ و نیم کد 101807,178,5359.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/546603.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری کد 101819,178,5360.jpg,2,h,
"https://dkstatics-public.digikala.com/digikala-products/485680.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری کد 101821,178,5361.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/879288.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد 101845,178,5362.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/1534725.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 101889,178,5363.jpg,4,m,
"https://dkstatics-public.digikala.com/digikala-products/1458126.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت پنج متری کد 101960,178,5364.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/1091609.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت پنج متری کد 101989,178,5365.jpg,2,g,
"https://dkstatics-public.digikala.com/digikala-products/1574920.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد 102027,178,5366.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/598284.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد 134601,178,5367.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/1353855.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد 134615,178,5368.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/949575.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 162910,178,5369.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/596319.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 800596,178,5370.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/116062.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت پنج متری کد 800616,178,5371.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/1122409.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری کد 1002,178,5372.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3085111.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری کد 1004,178,5373.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/892475.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری کد 1026,178,5374.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/601741.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری کد 1033,178,5375.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/1289970.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری کد 1043,178,5376.jpg,2,l,
"https://dkstatics-public.digikala.com/digikala-products/1594022.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری کد 1050,178,5377.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/1425295.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری کد 9509021,178,5378.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/129380.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد 9509082,178,5379.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/1585859.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو و نیم متری کد 9509076,178,5380.jpg,2,t,
"https://dkstatics-public.digikala.com/digikala-products/1528976.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری کد 9509033,178,5381.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/589366.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری کد 9509049,178,5382.jpg,2,t,
"https://dkstatics-public.digikala.com/digikala-products/1671602.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری کد 9509135,178,5383.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/651569.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 9511235,178,5384.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/1654834.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 9511232,178,5385.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/1001855.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت پنج متری کد 9511169,178,5386.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/1656820.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت پنج متری کد 9511170,178,5387.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/1681879.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری راگچری کد HRAS39,178,5388.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/1567471.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم کد BA9460,178,5389.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/1780460.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری کد 1079,178,5390.jpg,2,t,
"https://dkstatics-public.digikala.com/digikala-products/1692237.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یک و نیم متری راگچری کد BA10552,178,5391.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/993897.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری راگچری کد BA10677,178,5392.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/1041265.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری راگچری کد BA10067,178,5393.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/609240.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد 9512252,178,5394.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/152242.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نیم متری کد 9512258,178,5395.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/1796051.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری کد 9512267,178,5396.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/761926.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم کد 9512270,178,5397.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/152746.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد 9512276,178,5398.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/1682654.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری کد 9511181,178,5399.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/598536.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری کد 9511187,178,5400.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/1633948.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم کد 9511194,178,5401.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/175668.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری گالری نور کد H1017,178,5402.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/1742450.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری گالری نور کد H1020,178,5403.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/701984.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری گالری نور کد H1009,178,5404.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/1806673.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری گالری نور کد H1022,178,5405.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/1526221.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش شش متری گالری نور کد H1033,178,5406.jpg,4,m,
"https://dkstatics-public.digikala.com/digikala-products/1601347.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری گالری نور کد H1034,178,5407.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/2868618.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری شیراز کد 101469,178,5408.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/2853541.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری خراسان کد 300880,178,5409.jpg,1,k,
"https://dkstatics-public.digikala.com/digikala-products/2847612.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم کد 136,178,5410.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/2869683.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم کد 137,178,5411.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/2905009.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم کد 140,178,5412.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/2939127.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری خراسان کد 300824,178,5413.jpg,2,k,
"https://dkstatics-public.digikala.com/digikala-products/2935860.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری گالری مدرن کد 3007,178,5414.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/2927544.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت گل ابریشم یک متری گالری مدرن کد 3011,178,5415.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/2945712.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت گل ابریشم دو متری گالری مدرن کد 3013,178,5416.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/2952717.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری گالری مدرن کد 3022,178,5417.jpg,2,t,
"https://dkstatics-public.digikala.com/digikala-products/3041353.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری گالری مدرن کد 3032,178,5418.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3041489.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه و نیم متری گالری مدرن کد 3034,178,5419.jpg,1,t,
"https://dkstatics-public.digikala.com/digikala-products/3041678.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری گالری مدرن کد 3040,178,5420.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3042746.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری گالری مدرن کد 3045,178,5421.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3056299.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری گالری مدرن کد 3050,178,5422.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3057111.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری گالری مدرن کد 3052,178,5423.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3057205.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری گالری مدرن کد 3063,178,5424.jpg,2,k,
"https://dkstatics-public.digikala.com/digikala-products/3223694.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت میس گلد طرح خشتی مدل KH01,178,5425.jpg,2,k,
"https://dkstatics-public.digikala.com/digikala-products/3426173.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف پروشات هوم مدل مفرش M04,178,5426.jpg,1,g,
"https://dkstatics-public.digikala.com/digikala-products/3427224.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف پروشات هوم مدل مفرش M07,178,5427.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/3429099.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف پروشات هوم مدل مفرش M12,178,5428.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/3429240.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف پروشات هوم مدل مفرش M13,178,5429.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/3429849.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف پروشات هوم مدل مفرش M16,178,5430.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/3429951.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف پروشات هوم مدل مفرش M17,178,5431.jpg,2,h,
"https://dkstatics-public.digikala.com/digikala-products/3430325.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف پروشات هوم مدل مفرش M21,178,5432.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/3672318.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری کد 5395E,178,5433.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3729529.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ترکمن یک و نیم متری کد 73380,178,5434.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3890980.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری کد 3086,178,5435.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3891054.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری کد 3095,178,5436.jpg,2,t,
"https://dkstatics-public.digikala.com/digikala-products/3891100.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری کد 3102,178,5437.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3891106.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری کد 3103,178,5438.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3891142.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری کد 3109,178,5439.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/3953552.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری اصفهان داوری کد 1102002,178,5440.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/3952397.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری کد 1104413,178,5441.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/4008142.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری کد 1104025,178,5442.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/4117076.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت طرح بختیاری نیم متری کد 1104453,178,5443.jpg,2,k,
"https://dkstatics-public.digikala.com/digikala-products/4263905.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری کد 3126,178,5444.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/4333266.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف طرح خشتی بختیاری یک و نیم متری کد 3990,178,5445.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/4345076.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یلمه نیم متری کد 2545,178,5446.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/4366879.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یلمه نیم متری کد 2244,178,5447.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/4367002.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یلمه طرح حوضی نیم متری کد2257,178,5448.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/4408504.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یلمه کد08/77,178,5449.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/4408879.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یلمه نیم متری کد 08/107,178,5450.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/4423219.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یلمه طرح خشتی دو متری کد 08/118,178,5451.jpg,1,k,
"https://dkstatics-public.digikala.com/digikala-products/4425371.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یلمه طرح حوضی یک و نیم متری کد 08/129,178,5452.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/4438070.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یلمه طرح خشتی یک و نیم متری کد 08/38,178,5453.jpg,1,k,
"https://dkstatics-public.digikala.com/digikala-products/4511141.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت طرح بختیاری کد 1104460,178,5454.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/4534382.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد 3135,178,5455.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/4543227.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد 3142,178,5456.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/4575807.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار و نیم متری کد H1625,178,5457.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/4588158.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری کد H1610,178,5458.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/4686971.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت طرح بختیاری یک و نیم متری کد 1104465,178,5459.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/4804618.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف چهار و نیم متری کد 3966,178,5460.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/4984143.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد galler noor 1676,178,5461.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/4986462.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد 39357,178,5462.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/5001700.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه و نیم متری کد 37049,178,5463.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/5001760.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک ونیم متری کد 30586,178,5464.jpg,2,t,
"https://dkstatics-public.digikala.com/digikala-products/5001993.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهارو نیم متری کد 38452,178,5465.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/5016354.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دومتری کد 39196,178,5466.jpg,4,m,
"https://dkstatics-public.digikala.com/digikala-products/114058174.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری طرح حوضی کد 9805107,178,5467.jpg,1,k,
"https://dkstatics-public.digikala.com/digikala-products/113581392.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری کد 4368,178,5468.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/113581385.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری کد 4369,178,5469.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/113886821.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو نیم متری مدل نایین کد 1105781,178,5470.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/113875668.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یک و نیم متری طرح حوضی کد 9805108,178,5471.jpg,2,k,
"https://dkstatics-public.digikala.com/digikala-products/118935699.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری کد 1058 سایز L,178,5472.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/118968721.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یلمه نیم متری کد 08/107,178,5473.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/119799623.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت کناره طول چهار متر کد 1103728,178,5474.jpg,2,k,
"https://dkstatics-public.digikala.com/digikala-products/121778358.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو و نیم متری احمدی کد 1018,178,5475.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/0665aa97d05e53d20be9e184f487799490475a21_1594210976.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت هفت متری کد 101968,178,5476.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/fbe1d5385ea500354e2a7e86066bdd6de483ed0b_1594553006.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 166037,178,5477.jpg,4,l,
